State,Low Income Communities (LICs)
Georgia,13103030204
Georgia,13105000100
Georgia,13105000200
Georgia,13105000300
Georgia,13105000400
Georgia,13105000500
Georgia,13107970100
Georgia,13107970200
Georgia,13107970300
Georgia,13107970400
Georgia,13107970600
Georgia,13109970100
Georgia,13109970200
Georgia,13109970300
Georgia,13111050100
Georgia,13111050300
Georgia,13111050400
Georgia,13111050500
Georgia,13115000400
Georgia,13115000500
Georgia,13115000600
Georgia,13115000900
Georgia,13115001100
Georgia,13115001200
Georgia,13115001300
Georgia,13115001600
Georgia,13115001800
Georgia,13115002100
Georgia,13117130105
Georgia,13119890101
Georgia,13119890102
Georgia,13119890200
Georgia,13119890400
Georgia,13121000600
Georgia,13121000700
Georgia,13121001002
Georgia,13121001300
Georgia,13121001700
Georgia,13121001800
Georgia,13121001900
Georgia,13121002100
Georgia,13121002300
Georgia,13121002400
Georgia,13121002500
Georgia,13121002600
Georgia,13121002800
Georgia,13121003100
Georgia,13121003500
Georgia,13121003600
Georgia,13121003700
Georgia,13121003800
Georgia,13121003900
Georgia,13121004000
Georgia,13121004100
Georgia,13121004200
Georgia,13121004300
Georgia,13121004400
Georgia,13121004800
Georgia,13121004900
Georgia,13121005501
Georgia,13121005502
Georgia,13121005700
Georgia,13121005800
Georgia,13121006000
Georgia,13121006100
Georgia,13121006200
Georgia,13121006300
Georgia,13121006400
Georgia,13121006500
Georgia,13121006601
Georgia,13121006602
Georgia,13121006700
Georgia,13121006802
Georgia,13121006900
Georgia,13121007001
Georgia,13121007002
Georgia,13121007100
Georgia,13121007200
Georgia,13121007300
Georgia,13121007400
Georgia,13121007500
Georgia,13121007602
Georgia,13121007603
Georgia,13121007604
Georgia,13121007703
Georgia,13121007704
Georgia,13121007705
Georgia,13121007706
Georgia,13121007802
Georgia,13121007805
Georgia,13121007806
Georgia,13121007807
Georgia,13121007808
Georgia,13121008000
Georgia,13121008101
Georgia,13121008102
Georgia,13121008201
Georgia,13121008202
Georgia,13121008301
Georgia,13121008302
Georgia,13121008400
Georgia,13121008500
Georgia,13121008601
Georgia,13121008602
Georgia,13121008700
Georgia,13121008903
Georgia,13121009200
Georgia,13121009403
Georgia,13121010113
Georgia,13121010118
Georgia,13121010119
Georgia,13121010212
Georgia,13121010507
Georgia,13121010508
Georgia,13121010510
Georgia,13121010512
Georgia,13121010513
Georgia,13121010516
Georgia,13121010601
Georgia,13121010603
Georgia,13121010604
Georgia,13121010800
Georgia,13121011000
Georgia,13121011201
Georgia,13121011202
Georgia,13121011301
Georgia,13121011303
Georgia,13121011305
Georgia,13121011306
Georgia,13121011405
Georgia,13121011420
Georgia,13121011421
Georgia,13121011800
Georgia,13121011900
Georgia,13121012000
Georgia,13123080100
Georgia,13123080300
Georgia,13123080400
Georgia,13123080500
Georgia,13127000501
Georgia,13127000503
Georgia,13127000504
Georgia,13127000600
Georgia,13127000700
Georgia,13127000800
Georgia,13127000900
Georgia,13129970300
Georgia,13129970400
Georgia,13129970500
Georgia,13129970600
Georgia,13129970700
Georgia,13129970900
Georgia,13131950100
Georgia,13131950200
Georgia,13131950300
Georgia,13131950400
Georgia,13131950500
Georgia,13131950600
Georgia,13133950100
Georgia,13133950200
Georgia,13133950302
Georgia,13133950303
Georgia,13133950400
Georgia,13135050105
Georgia,13135050106
Georgia,13135050211
Georgia,13135050220
Georgia,13135050304
Georgia,13135050306
Georgia,13135050313
Georgia,13135050315
Georgia,13135050317
Georgia,13135050319
Georgia,13135050320
Georgia,13135050410
Georgia,13135050416
Georgia,13135050417
Georgia,13135050418
Georgia,13135050419
Georgia,13135050421
Georgia,13135050422
Georgia,13135050423
Georgia,13135050424
Georgia,13135050431
Georgia,13135050433
Georgia,13135050434
Georgia,13135050435
Georgia,13135050436
Georgia,13135050511
Georgia,13135050520
Georgia,13135050521
Georgia,13135050522
Georgia,13135050524
Georgia,13135050526
Georgia,13135050534
Georgia,13135050535
Georgia,13135050536
Georgia,13135050537
Georgia,13135050539
Georgia,13135050541
Georgia,13135050542
Georgia,13135050545
Georgia,13135050546
Georgia,13135050719
Georgia,13135050722
Georgia,13135050729
Georgia,13137000100
Georgia,13137000500
Georgia,13137000602
Georgia,13139000201
Georgia,13139000303
Georgia,13139000304
Georgia,13139000600
Georgia,13139000701
Georgia,13139000702
Georgia,13139000800
Georgia,13139000900
Georgia,13139001003
Georgia,13139001004
Georgia,13139001101
Georgia,13139001102
Georgia,13139001201
Georgia,13139001202
Georgia,13139001403
Georgia,13141480300
Georgia,13141480400
Georgia,13143010100
Georgia,13143010301
Georgia,13143010302
Georgia,13143010400
Georgia,13145120200
Georgia,13147960100
Georgia,13147960300
Georgia,13147960400
Georgia,13149970100
Georgia,13149970200
Georgia,13149970300
Georgia,13151070106
Georgia,13151070111
Georgia,13151070113
Georgia,13151070114
Georgia,13151070205
Georgia,13151070304
Georgia,13151070311
Georgia,13151070501
Georgia,13153020105
Georgia,13153020200
Georgia,13153020300
Georgia,13153020400
Georgia,13153020700
Georgia,13153020800
Georgia,13153020900
Georgia,13153021105
Georgia,13153021300
Georgia,13155950100
Georgia,13155950200
Georgia,13157010200
Georgia,13157010300
Georgia,13159010100
Georgia,13159010200
Georgia,13159010500
Georgia,13161960100
Georgia,13161960200
Georgia,13161960300
Georgia,13163960100
Georgia,13163960200
Georgia,13163960300
Georgia,13163960400
Georgia,13165960100
Georgia,13165960200
Georgia,13167960100
Georgia,13167960200
Georgia,13167960300
Georgia,13169030104
Georgia,13169030200
Georgia,13171970100
Georgia,13171970200
Georgia,13171970300
Georgia,13173950100
Georgia,13173950200
Georgia,13175950100
Georgia,13175950300
Georgia,13175950400
Georgia,13175950500
Georgia,13175950600
Georgia,13175950700
Georgia,13175950800
Georgia,13175950900
Georgia,13175951000
Georgia,13175951100
Georgia,13175951400
Georgia,13177020200
Georgia,13179010101
Georgia,13179010103
Georgia,13179010202
Georgia,13179010204
Georgia,13179010206
Georgia,13179010207
Georgia,13179010300
Georgia,13179010600
Georgia,13181970100
Georgia,13181970200
Georgia,13185010101
Georgia,13185010102
Georgia,13185010402
Georgia,13185010500
Georgia,13185010601
Georgia,13185010800
Georgia,13185010900
Georgia,13185011000
Georgia,13185011100
Georgia,13185011200
Georgia,13185011301
Georgia,13185011302
Georgia,13185011401
Georgia,13185011402
Georgia,13185011403
Georgia,13185011600
Georgia,13187960101
Georgia,13187960202
Georgia,13189950200
Georgia,13189950300
Georgia,13189950400
Georgia,13189950500
Georgia,13191110200
Georgia,13191110300
Georgia,13193000100
Georgia,13193000200
Georgia,13193000300
Georgia,13193000400
Georgia,13195020100
Georgia,13195020300
Georgia,13195020600
Georgia,13197920200
Georgia,13199970500
Georgia,13199970600
Georgia,13199970700
Georgia,13201950100
Georgia,13201950200
Georgia,13205090100
Georgia,13205090200
Georgia,13205090300
Georgia,13205090400
Georgia,13205090500
Georgia,13207050200
Georgia,13209950100
Georgia,13209950200
Georgia,13209950300
Georgia,13211010400
Georgia,13213010100
Georgia,13213010201
Georgia,13213010202
Georgia,13213010600
Georgia,13213010700
Georgia,13215000300
Georgia,13215000400
Georgia,13215000800
Georgia,13215000900
Georgia,13215001400
Georgia,13215001600
Georgia,13215001800
Georgia,13215002000
Georgia,13215002100
Georgia,13215002200
Georgia,13215002300
Georgia,13215002400
Georgia,13215002500
Georgia,13215002700
Georgia,13215002800
Georgia,13215002901
Georgia,13215002902
Georgia,13215003000
Georgia,13215003200
Georgia,13215003301
Georgia,13215003302
Georgia,13215003400
Georgia,13215010402
Georgia,13215010502
Georgia,13215010602
Georgia,13215010606
Georgia,13215010607
Georgia,13215010608
Georgia,13215010701
Georgia,13215010702
Georgia,13215010703
Georgia,13215011100
Georgia,13215011200
Georgia,13215011400
Georgia,13215011500
Georgia,13217100300
Georgia,13217100400
Georgia,13217100502
Georgia,13217100600
Georgia,13217100700
Georgia,13217100800
Georgia,13217100902
Georgia,13217100903
Georgia,13221960100
Georgia,13221960202
Georgia,13223120302
Georgia,13223120501
Georgia,13225040200
Georgia,13225040302
Georgia,13225040400
Georgia,13227050400
Georgia,13227050600
Georgia,13229960100
Georgia,13229960200
Georgia,13229960300
Georgia,13231010400
Georgia,13233010300
Georgia,13233010400
Georgia,13233010500
Georgia,13233010600
Georgia,13233010700
Georgia,13235950100
Georgia,13235950200
Georgia,13235950300
Georgia,13237960201
Georgia,13237960202
Georgia,13239960300
Georgia,13241970100
Georgia,13241970201
Georgia,13241970202
Georgia,13241970302
Georgia,13243790100
Georgia,13243790200
Georgia,13245000100
Georgia,13245000200
Georgia,13245000300
Georgia,13245000600
Georgia,13245000700
Georgia,13245000900
Georgia,13245001000
Georgia,13245001200
Georgia,13245001300
Georgia,13245001400
Georgia,13245001500
Georgia,13245001601
Georgia,13245010106
Georgia,13245010107
Georgia,13245010203
Georgia,13245010300
Georgia,13245010400
Georgia,13245010504
Georgia,13245010506
Georgia,13245010507
Georgia,13245010508
Georgia,13245010509
Georgia,13245010510
Georgia,13245010511
Georgia,13245010512
Georgia,13245010600
Georgia,13245010706
Georgia,13245010707
Georgia,13245010708
Georgia,13245010710
Georgia,13245010711
Georgia,13245010800
Georgia,13245011000
Georgia,13247060102
Georgia,13247060201
Georgia,13247060304
Georgia,13247060305
Georgia,13247060308
Georgia,13247060309
Georgia,13249960100
Georgia,13251970200
Georgia,13251970300
Georgia,13251970400
Georgia,13251970500
Georgia,13253200100
Georgia,13253200200
Georgia,13253200300
Georgia,13255160300
Georgia,13255160400
Georgia,13255160500
Georgia,13255160700
Georgia,13255160800
Georgia,13255160900
Georgia,13255161000
Georgia,13257970301
Georgia,13257970400
Georgia,13259950100
Georgia,13259950400
Georgia,13261950100
Georgia,13261950200
Georgia,13261950300
Georgia,13261950600
Georgia,13261950700
Georgia,13261950800
Georgia,13263960100
Georgia,13263960200
Georgia,13263960300
Georgia,13265010200
Georgia,13267950100
Georgia,13267950201
Georgia,13267950202
Georgia,13269950200
Georgia,13269950300
Georgia,13271950100
Georgia,13271950200
Georgia,13271950500
Georgia,13273120200
Georgia,13273120300
Georgia,13273120400
Georgia,13273120500
Georgia,13275960100
Georgia,13275960200
Georgia,13275960400
Georgia,13275960700
Georgia,13275960800
Georgia,13275960900
Georgia,13275961100
Georgia,13277960300
Georgia,13277960400
Georgia,13277960600
Georgia,13277960700
Georgia,13277960800
Georgia,13277960900
Georgia,13279970100
Georgia,13279970200
Georgia,13279970400
Georgia,13279970500
Georgia,13281960100
Georgia,13281960300
Georgia,13283960200
Georgia,13285960100
Georgia,13285960501
Georgia,13285960502
Georgia,13285960600
Georgia,13285960800
Georgia,13285960901
Georgia,13285961000
Georgia,13287970200
Georgia,13287970300
Georgia,13289060100
Georgia,13289060200
Georgia,13291000101
Georgia,13291000102
Georgia,13293010201
Georgia,13293010300
Georgia,13293010500
Georgia,13295020100
Georgia,13295020200
Georgia,13295020301
Georgia,13295020302
Georgia,13295020502
Georgia,13295020700
Georgia,13295020800
Georgia,13297110300
Georgia,13297110400
Georgia,13297110503
Georgia,13297110504
Georgia,13297110700
Georgia,13297110800
Georgia,13299950200
Georgia,13299950300
Georgia,13299950400
Georgia,13299950500
Georgia,13299950700
Georgia,13299950800
Georgia,13299950900
Georgia,13301970400
Georgia,13301970500
Georgia,13303950300
Georgia,13303950400
Georgia,13303950500
Georgia,13303950700
Georgia,13305970200
Georgia,13305970300
Georgia,13305970500
Georgia,13307960100
Georgia,13307960200
Georgia,13309780100
Georgia,13309780200
Georgia,13311950201
Georgia,13311950300
Georgia,13313000301
Georgia,13313000400
Georgia,13313000502
Georgia,13313001000
Georgia,13313001100
Georgia,13313001200
Georgia,13313001300
Georgia,13313001500
Georgia,13315960100
Georgia,13315960200
Georgia,13315960300
Georgia,13315960400
Georgia,13317010101
Georgia,13317010102
Georgia,13317010301
Georgia,13317010302
Georgia,13319960200
Georgia,13319960300
Georgia,13321950100
Georgia,13321950500
Georgia,13321950600
Guam,66010950200
Guam,66010950401
Guam,66010950402
Guam,66010950501
Guam,66010950502
Guam,66010950702
Guam,66010950801
Guam,66010950802
Guam,66010951000
Guam,66010951100
Guam,66010951600
Guam,66010951800
Guam,66010951901
Guam,66010951902
Guam,66010952200
Guam,66010952400
Guam,66010952800
Guam,66010952900
Guam,66010953000
Guam,66010953102
Guam,66010953300
Guam,66010953400
Guam,66010953900
Guam,66010954400
Guam,66010954800
Guam,66010955300
Guam,66010955400
Guam,66010955600
Guam,66010955700
Guam,66010956000
Guam,66010956300
Hawaii,15001020100
Hawaii,15001020202
Hawaii,15001020300
Hawaii,15001020400
Hawaii,15001020500
Hawaii,15001020600
Hawaii,15001021003
Hawaii,15001021005
Hawaii,15001021010
Hawaii,15001021011
Hawaii,15001021013
Hawaii,15001021101
Hawaii,15001021106
Hawaii,15001021202
Hawaii,15001021300
Hawaii,15001021502
Hawaii,15001021504
Hawaii,15001021509
Hawaii,15001021702
Hawaii,15001021800
Hawaii,15001022000
Hawaii,15001022102
Hawaii,15003001100
Hawaii,15003001801
Hawaii,15003001803
Hawaii,15003002003
Hawaii,15003002004
Hawaii,15003002005
Hawaii,15003002006
Hawaii,15003002100
Hawaii,15003002201
Hawaii,15003002300
Hawaii,15003002401
Hawaii,15003002402
Hawaii,15003002500
Hawaii,15003002600
Hawaii,15003002701
Hawaii,15003003405
Hawaii,15003003406
Hawaii,15003003502
Hawaii,15003003603
Hawaii,15003003604
Hawaii,15003004100
Hawaii,15003005100
Hawaii,15003005200
Hawaii,15003005300
Hawaii,15003005400
Hawaii,15003005500
Hawaii,15003005600
Hawaii,15003005700
Hawaii,15003005800
Hawaii,15003005900
Hawaii,15003006201
Hawaii,15003006202
Hawaii,15003006302
Hawaii,15003006702
Hawaii,15003006804
Hawaii,15003006808
Hawaii,15003006809
Hawaii,15003006900
Hawaii,15003007000
Hawaii,15003007504
Hawaii,15003008001
Hawaii,15003008003
Hawaii,15003008502
Hawaii,15003008611
Hawaii,15003008702
Hawaii,15003008703
Hawaii,15003008914
Hawaii,15003009000
Hawaii,15003009300
Hawaii,15003009400
Hawaii,15003009501
Hawaii,15003009502
Hawaii,15003009503
Hawaii,15003009504
Hawaii,15003009507
Hawaii,15003009603
Hawaii,15003009701
Hawaii,15003009801
Hawaii,15003009802
Hawaii,15003010000
Hawaii,15003010801
Hawaii,15003010802
Hawaii,15003011300
Hawaii,15003011400
Hawaii,15003940002
Hawaii,15007040104
Hawaii,15007040604
Hawaii,15009030100
Hawaii,15009030404
Hawaii,15009030706
Hawaii,15009030710
Hawaii,15009030901
Hawaii,15009031404
Hawaii,15009031503
Hawaii,15009031601
Hawaii,15009031700
Hawaii,15009031801
Idaho,16001000100
Idaho,16001000303
Idaho,16001000400
Idaho,16001000804
Idaho,16001000900
Idaho,16001001000
Idaho,16001001100
Idaho,16001001202
Idaho,16001001400
Idaho,16001001500
Idaho,16001001700
Idaho,16001001900
Idaho,16001002000
Idaho,16001002302
Idaho,16001002412
Idaho,16001010321
Idaho,16001010322
Idaho,16003950200
Idaho,16005000600
Idaho,16005000700
Idaho,16005000800
Idaho,16005000900
Idaho,16005001000
Idaho,16005001200
Idaho,16005001400
Idaho,16005001500
Idaho,16005001601
Idaho,16005001602
Idaho,16005001603
Idaho,16009940000
