year,BoroCode,BoroName,CT2020,BoroCT2020,NTAName,NTA2020,CDTA2020,GEOID,group,is_top_aff,count
2023,"4",Queens,"120500","4120500",East Flushing,QN0705,QN07,"36081120500",,,1
2023,"4",Queens,"085300","4085300",Flushing-Willets Point,QN0707,QN07,"36081085300",,,1
2023,"4",Queens,"085500","4085500",Flushing-Willets Point,QN0707,QN07,"36081085500",,,1
2023,"4",Queens,"086300","4086300",Murray Hill-Broadway Flushing,QN0704,QN07,"36081086300",,,3
2023,"4",Queens,"116302","4116302",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116302",,,5
2023,"4",Queens,"116700","4116700",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116700",,,5
2023,"4",Queens,"118900","4118900",East Flushing,QN0705,QN07,"36081118900",,,5
2023,"4",Queens,"086100","4086100",East Flushing,QN0705,QN07,"36081086100",,,3
2023,"4",Queens,"120100","4120100",East Flushing,QN0705,QN07,"36081120100",,,3
2019,"3",Brooklyn,"041600","3041600",Gravesend (East)-Homecrest,BK1501,BK15,"36047041600",,,3
2019,"3",Brooklyn,"041800","3041800",Gravesend (East)-Homecrest,BK1501,BK15,"36047041800",,,4
2019,"3",Brooklyn,"054400","3054400",Midwood,BK1403,BK14,"36047054400",,,5
2019,"3",Brooklyn,"054600","3054600",Midwood,BK1403,BK14,"36047054600",,,5
2019,"3",Brooklyn,"054800","3054800",Madison,BK1502,BK15,"36047054800",,,3
2019,"3",Brooklyn,"055000","3055000",Madison,BK1502,BK15,"36047055000",,,5
2019,"3",Brooklyn,"055200","3055200",Madison,BK1502,BK15,"36047055200",,,5
2019,"3",Brooklyn,"055600","3055600",Gravesend (East)-Homecrest,BK1501,BK15,"36047055600",,,3
2019,"3",Brooklyn,"055800","3055800",Madison,BK1502,BK15,"36047055800",,,4
2019,"3",Brooklyn,"056000","3056000",Madison,BK1502,BK15,"36047056000",,,4
2019,"3",Brooklyn,"056200","3056200",Madison,BK1502,BK15,"36047056200",,,2
2019,"3",Brooklyn,"056400","3056400",Madison,BK1502,BK15,"36047056400",,,2
2019,"3",Brooklyn,"057400","3057400",Madison,BK1502,BK15,"36047057400",,,1
2019,"3",Brooklyn,"057600","3057600",Madison,BK1502,BK15,"36047057600",,,1
2019,"3",Brooklyn,"057800","3057800",Madison,BK1502,BK15,"36047057800",,,2
2019,"3",Brooklyn,"058000","3058000",Madison,BK1502,BK15,"36047058000",,,2
2019,"3",Brooklyn,"064200","3064200",Madison,BK1502,BK15,"36047064200",,,3
2019,"3",Brooklyn,"075800","3075800",Midwood,BK1403,BK14,"36047075800",,,5
2019,"3",Brooklyn,"055400","3055400",Gravesend (East)-Homecrest,BK1501,BK15,"36047055400",,,5
2019,"3",Brooklyn,"042000","3042000",Gravesend (East)-Homecrest,BK1501,BK15,"36047042000",,,5
2019,"3",Brooklyn,"054200","3054200",Midwood,BK1403,BK14,"36047054200",,,5
2019,"2",Bronx,"027700","2027700",Kingsbridge Heights-Van Cortlandt Village,BX0801,BX08,"36005027700",,,2
2019,"2",Bronx,"028300","2028300",Kingsbridge-Marble Hill,BX0802,BX08,"36005028300",,,2
2019,"2",Bronx,"040900","2040900",Bedford Park,BX0702,BX07,"36005040900",,,3
2019,"1",Manhattan,"030700","1030700",Inwood,MN1203,MN12,"36061030700",,,1
2019,"2",Bronx,"028900","2028900",Kingsbridge-Marble Hill,BX0802,BX08,"36005028900",,,1
2019,"1",Manhattan,"030900","1030900",Kingsbridge-Marble Hill,BX0802,BX08,"36061030900",,,2
2019,"1",Manhattan,"029700","1029700",Inwood Hill Park,MN1292,MN12,"36061029700",,,1
2018,"2",Bronx,"023900","2023900",Fordham Heights,BX0503,BX05,"36005023900",,,9
2018,"2",Bronx,"024100","2024100",Mount Hope,BX0502,BX05,"36005024100",,,3
2018,"2",Bronx,"025100","2025100",University Heights (South)-Morris Heights,BX0501,BX05,"36005025100",,,3
2018,"2",Bronx,"025300","2025300",University Heights (North)-Fordham,BX0701,BX07,"36005025300",,,6
2018,"2",Bronx,"026500","2026500",University Heights (North)-Fordham,BX0701,BX07,"36005026500",,,7
2018,"2",Bronx,"037504","2037504",Tremont,BX0602,BX06,"36005037504",,,5
2018,"2",Bronx,"039100","2039100",Belmont,BX0603,BX06,"36005039100",NA,TRUE,4
2018,"2",Bronx,"023702","2023702",Fordham Heights,BX0503,BX05,"36005023702",,,9
2018,"2",Bronx,"038304","2038304",Belmont,BX0603,BX06,"36005038304",,,9
2018,"2",Bronx,"038500","2038500",Belmont,BX0603,BX06,"36005038500",,,7
2018,"2",Bronx,"038100","2038100",Mount Hope,BX0502,BX05,"36005038100",,,5
2018,"2",Bronx,"023703","2023703",Fordham Heights,BX0503,BX05,"36005023703",,,9
2018,"2",Bronx,"026300","2026300",University Heights (North)-Fordham,BX0701,BX07,"36005026300",,,5
2018,"2",Bronx,"038303","2038303",Fordham Heights,BX0503,BX05,"36005038303",,,7
2018,"2",Bronx,"039902","2039902",Fordham Heights,BX0503,BX05,"36005039902",,,11
2018,"2",Bronx,"038700","2038700",Belmont,BX0603,BX06,"36005038700",,,7
2018,"2",Bronx,"038900","2038900",Belmont,BX0603,BX06,"36005038900",,,6
2018,"2",Bronx,"023501","2023501",Mount Hope,BX0502,BX05,"36005023501",,,5
2018,"2",Bronx,"023502","2023502",Mount Hope,BX0502,BX05,"36005023502",,,4
2018,"2",Bronx,"023704","2023704",Fordham Heights,BX0503,BX05,"36005023704",,,5
2018,"2",Bronx,"038301","2038301",Fordham Heights,BX0503,BX05,"36005038301",,,7
2018,"2",Bronx,"037900","2037900",Mount Hope,BX0502,BX05,"36005037900",,,5
2018,"2",Bronx,"039500","2039500",Tremont,BX0602,BX06,"36005039500",,,5
2019,"4",Queens,"114700","4114700",Murray Hill-Broadway Flushing,QN0704,QN07,"36081114700",,,2
2019,"4",Queens,"115100","4115100",Murray Hill-Broadway Flushing,QN0704,QN07,"36081115100",,,2
2019,"4",Queens,"115500","4115500",Murray Hill-Broadway Flushing,QN0704,QN07,"36081115500",,,2
2019,"4",Queens,"115700","4115700",Murray Hill-Broadway Flushing,QN0704,QN07,"36081115700",,,2
2019,"4",Queens,"117100","4117100",Murray Hill-Broadway Flushing,QN0704,QN07,"36081117100",,,2
2019,"4",Queens,"117500","4117500",Murray Hill-Broadway Flushing,QN0704,QN07,"36081117500",,,2
2019,"4",Queens,"118500","4118500",East Flushing,QN0705,QN07,"36081118500",,,2
2019,"4",Queens,"118700","4118700",East Flushing,QN0705,QN07,"36081118700",,,4
2019,"4",Queens,"119100","4119100",East Flushing,QN0705,QN07,"36081119100",,,2
2019,"4",Queens,"119300","4119300",East Flushing,QN0705,QN07,"36081119300",,,2
2019,"4",Queens,"119500","4119500",East Flushing,QN0705,QN07,"36081119500",,,2
2019,"4",Queens,"119900","4119900",East Flushing,QN0705,QN07,"36081119900",,,2
2019,"4",Queens,"120701","4120701",East Flushing,QN0705,QN07,"36081120701",,,1
2019,"4",Queens,"116302","4116302",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116302",,,4
2019,"4",Queens,"116700","4116700",Murray Hill-Broadway Flushing,QN0704,QN07,"36081116700",,,2
2019,"4",Queens,"118900","4118900",East Flushing,QN0705,QN07,"36081118900",,,4
2019,"4",Queens,"120100","4120100",East Flushing,QN0705,QN07,"36081120100",,,3
2019,"2",Bronx,"004001","2004001",Castle Hill-Unionport,BX0903,BX09,"36005004001",,,3
2019,"2",Bronx,"004200","2004200",Soundview-Clason Point,BX0902,BX09,"36005004200",,,3
2019,"2",Bronx,"007200","2007200",Castle Hill-Unionport,BX0903,BX09,"36005007200",,,3
2019,"2",Bronx,"020200","2020200",Westchester Square,BX1001,BX10,"36005020200",,,4
2019,"2",Bronx,"021002","2021002",Parkchester,BX0904,BX09,"36005021002",,,4
2019,"2",Bronx,"021200","2021200",Parkchester,BX0904,BX09,"36005021200",,,4
2019,"2",Bronx,"007800","2007800",Castle Hill-Unionport,BX0903,BX09,"36005007800",,,3
2019,"2",Bronx,"009800","2009800",Castle Hill-Unionport,BX0903,BX09,"36005009800",,,3
2019,"2",Bronx,"009000","2009000",Castle Hill-Unionport,BX0903,BX09,"36005009000",,,3
2019,"2",Bronx,"019400","2019400",Throgs Neck-Schuylerville,BX1002,BX10,"36005019400",,,3
2019,"2",Bronx,"009200","2009200",Castle Hill-Unionport,BX0903,BX09,"36005009200",,,3
2019,"2",Bronx,"009600","2009600",Westchester Square,BX1001,BX10,"36005009600",,,4
2019,"2",Bronx,"020601","2020601",Westchester Square,BX1001,BX10,"36005020601",,,4
2019,"2",Bronx,"022200","2022200",Parkchester,BX0904,BX09,"36005022200",,,4
2022,"3",Brooklyn,"032900","3032900",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047032900",,,1
2022,"3",Brooklyn,"033100","3033100",Crown Heights (South),BK0901,BK09,"36047033100",,,1
2022,"3",Brooklyn,"033300","3033300",Crown Heights (South),BK0901,BK09,"36047033300",,,1
2022,"3",Brooklyn,"033701","3033701",Crown Heights (North),BK0802,BK08,"36047033701",,,2
2022,"3",Brooklyn,"033900","3033900",Crown Heights (North),BK0802,BK08,"36047033900",,,2
2022,"3",Brooklyn,"034100","3034100",Crown Heights (North),BK0802,BK08,"36047034100",,,2
2022,"3",Brooklyn,"034300","3034300",Crown Heights (North),BK0802,BK08,"36047034300",,,1
2022,"3",Brooklyn,"034500","3034500",Crown Heights (North),BK0802,BK08,"36047034500",,,1
2022,"3",Brooklyn,"034901","3034901",Crown Heights (North),BK0802,BK08,"36047034901",,,1
2022,"3",Brooklyn,"034902","3034902",Crown Heights (South),BK0901,BK09,"36047034902",,,1
2022,"3",Brooklyn,"035101","3035101",Crown Heights (North),BK0802,BK08,"36047035101",,,1
2022,"3",Brooklyn,"035102","3035102",Crown Heights (South),BK0901,BK09,"36047035102",,,1
2022,"3",Brooklyn,"035301","3035301",Crown Heights (North),BK0802,BK08,"36047035301",,,1
2022,"3",Brooklyn,"035302","3035302",Crown Heights (South),BK0901,BK09,"36047035302",,,1
2022,"3",Brooklyn,"035500","3035500",Crown Heights (South),BK0901,BK09,"36047035500",,,1
2022,"3",Brooklyn,"035702","3035702",Lincoln Terrace Park,BK0891,BK08,"36047035702",,,1
2022,"3",Brooklyn,"080600","3080600",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047080600",,,1
2022,"3",Brooklyn,"087600","3087600",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047087600",,,1
2022,"3",Brooklyn,"087800","3087800",East Flatbush-Rugby,BK1703,BK17,"36047087800",,,1
2022,"3",Brooklyn,"088001","3088001",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047088001",,,1
2022,"3",Brooklyn,"088002","3088002",East Flatbush-Rugby,BK1703,BK17,"36047088002",,,1
2022,"3",Brooklyn,"088200","3088200",East Flatbush-Remsen Village,BK1704,BK17,"36047088200",,,1
2022,"3",Brooklyn,"033500","3033500",Crown Heights (South),BK0901,BK09,"36047033500",,,2
2022,"3",Brooklyn,"033702","3033702",Crown Heights (South),BK0901,BK09,"36047033702",,,2
2022,"3",Brooklyn,"087401","3087401",Prospect Lefferts Gardens-Wingate,BK0902,BK09,"36047087401",,,1
2022,"1",Manhattan,"001401","1001401",Lower East Side,MN0302,MN03,"36061001401",,,4
2022,"1",Manhattan,"001402","1001402",Lower East Side,MN0302,MN03,"36061001402",,,4
2022,"1",Manhattan,"001200","1001200",Lower East Side,MN0302,MN03,"36061001200",,,4
2022,"1",Manhattan,"000800","1000800",Chinatown-Two Bridges,MN0301,MN03,"36061000800",,,4
2022,"1",Manhattan,"000201","1000201",Chinatown-Two Bridges,MN0301,MN03,"36061000201",,,4
2022,"1",Manhattan,"000600","1000600",Chinatown-Two Bridges,MN0301,MN03,"36061000600",,,4
2022,"1",Manhattan,"001001","1001001",Lower East Side,MN0302,MN03,"36061001001",,,2
2022,"1",Manhattan,"002500","1002500",Chinatown-Two Bridges,MN0301,MN03,"36061002500",,,3
2022,"1",Manhattan,"002700","1002700",Chinatown-Two Bridges,MN0301,MN03,"36061002700",,,3
2022,"1",Manhattan,"000202","1000202",Lower East Side,MN0302,MN03,"36061000202",Top OZs (by units),NA,4
2020,"1",Manhattan,"020701","1020701",Morningside Heights,MN0901,MN09,"36061020701",,,1
2020,"1",Manhattan,"020101","1020101",Morningside Heights,MN0901,MN09,"36061020101",,,1
2020,"1",Manhattan,"025700","1025700",Harlem (South),MN1001,MN10,"36061025700",,,1
2020,"1",Manhattan,"019701","1019701",Morningside Heights,MN0901,MN09,"36061019701",,,1
2020,"1",Manhattan,"020300","1020300",Morningside Heights,MN0901,MN09,"36061020300",,,1
2020,"1",Manhattan,"020500","1020500",Morningside Heights,MN0901,MN09,"36061020500",,,1
2020,"1",Manhattan,"021303","1021303",Manhattanville-West Harlem,MN0902,MN09,"36061021303",,,1
2020,"1",Manhattan,"021500","1021500",Harlem (North),MN1002,MN10,"36061021500",,,1
2020,"1",Manhattan,"021703","1021703",Manhattanville-West Harlem,MN0902,MN09,"36061021703",,,1
2020,"1",Manhattan,"022301","1022301",Manhattanville-West Harlem,MN0902,MN09,"36061022301",,,1
2020,"1",Manhattan,"022302","1022302",Manhattanville-West Harlem,MN0902,MN09,"36061022302",,,1
2020,"1",Manhattan,"020901","1020901",Morningside Heights,MN0901,MN09,"36061020901",,,1
2020,"1",Manhattan,"021900","1021900",Manhattanville-West Harlem,MN0902,MN09,"36061021900",,,1
2020,"1",Manhattan,"021100","1021100",Morningside Heights,MN0901,MN09,"36061021100",,,1
2018,"1",Manhattan,"001401","1001401",Lower East Side,MN0302,MN03,"36061001401",,,5
2018,"1",Manhattan,"001402","1001402",Lower East Side,MN0302,MN03,"36061001402",,,5
2018,"1",Manhattan,"001800","1001800",Lower East Side,MN0302,MN03,"36061001800",,,7
2018,"1",Manhattan,"002201","1002201",Lower East Side,MN0302,MN03,"36061002201",,,2
2018,"1",Manhattan,"003601","1003601",Lower East Side,MN0302,MN03,"36061003601",,,4
2018,"1",Manhattan,"003602","1003602",East Village,MN0303,MN03,"36061003602",,,3
2018,"1",Manhattan,"004100","1004100",SoHo-Little Italy-Hudson Square,MN0201,MN02,"36061004100",,,6
2018,"1",Manhattan,"001600","1001600",Chinatown-Two Bridges,MN0301,MN03,"36061001600",,,6
2018,"1",Manhattan,"001200","1001200",Lower East Side,MN0302,MN03,"36061001200",,,2
2018,"1",Manhattan,"003001","1003001",Lower East Side,MN0302,MN03,"36061003001",,,3
2018,"1",Manhattan,"003002","1003002",East Village,MN0303,MN03,"36061003002",,,2
2018,"1",Manhattan,"000800","1000800",Chinatown-Two Bridges,MN0301,MN03,"36061000800",,,6
2018,"1",Manhattan,"000201","1000201",Chinatown-Two Bridges,MN0301,MN03,"36061000201",,,4
2018,"1",Manhattan,"000600","1000600",Chinatown-Two Bridges,MN0301,MN03,"36061000600",,,6
2018,"1",Manhattan,"004500","1004500",SoHo-Little Italy-Hudson Square,MN0201,MN02,"36061004500",,,6
2018,"1",Manhattan,"002500","1002500",Chinatown-Two Bridges,MN0301,MN03,"36061002500",,,6
2018,"1",Manhattan,"002901","1002901",Tribeca-Civic Center,MN0102,MN01,"36061002901",,,6
2018,"1",Manhattan,"002700","1002700",Chinatown-Two Bridges,MN0301,MN03,"36061002700",,,6
2018,"1",Manhattan,"002902","1002902",Chinatown-Two Bridges,MN0301,MN03,"36061002902",,,6
2018,"1",Manhattan,"000202","1000202",Lower East Side,MN0302,MN03,"36061000202",Top OZs (by units),NA,1
2023,"1",Manhattan,"016400","1016400",East Harlem (South),MN1101,MN11,"36061016400",,,2
2023,"1",Manhattan,"017200","1017200",East Harlem (South),MN1101,MN11,"36061017200",,,2
2023,"1",Manhattan,"018000","1018000",East Harlem (North),MN1102,MN11,"36061018000",,,2
2023,"1",Manhattan,"018400","1018400",East Harlem (North),MN1102,MN11,"36061018400",,,2
2023,"1",Manhattan,"019600","1019600",East Harlem (North),MN1102,MN11,"36061019600",,,2
2023,"1",Manhattan,"017800","1017800",East Harlem (North),MN1102,MN11,"36061017800",,,2
2023,"1",Manhattan,"018200","1018200",East Harlem (North),MN1102,MN11,"36061018200",,,2
2023,"1",Manhattan,"018800","1018800",East Harlem (North),MN1102,MN11,"36061018800",,,2
2023,"1",Manhattan,"019400","1019400",East Harlem (North),MN1102,MN11,"36061019400",,,2
2023,"1",Manhattan,"024000","1024000",Randall's Island,MN1191,MN11,"36061024000",,,2
2023,"1",Manhattan,"016200","1016200",East Harlem (South),MN1101,MN11,"36061016200",,,2
2023,"1",Manhattan,"017000","1017000",East Harlem (South),MN1101,MN11,"36061017000",,,2
2023,"1",Manhattan,"019200","1019200",East Harlem (North),MN1102,MN11,"36061019200",,,2
2023,"1",Manhattan,"016600","1016600",East Harlem (South),MN1101,MN11,"36061016600",,,2
2023,"1",Manhattan,"017401","1017401",East Harlem (South),MN1101,MN11,"36061017401",,,2
2023,"1",Manhattan,"017402","1017402",East Harlem (South),MN1101,MN11,"36061017402",,,2
2023,"1",Manhattan,"016800","1016800",East Harlem (South),MN1101,MN11,"36061016800",,,2
2020,"3",Brooklyn,"010401","3010401",Sunset Park (Central),BK0703,BK07,"36047010401",,,2
2020,"3",Brooklyn,"013200","3013200",Dyker Heights,BK1002,BK10,"36047013200",,,1
2020,"3",Brooklyn,"010200","3010200",Sunset Park (Central),BK0703,BK07,"36047010200",,,5
2020,"3",Brooklyn,"012801","3012801",Dyker Heights,BK1002,BK10,"36047012801",,,1
2020,"2",Bronx,"037300","2037300",Tremont,BX0602,BX06,"36005037300",,,1
2020,"2",Bronx,"037504","2037504",Tremont,BX0602,BX06,"36005037504",,,2
2020,"2",Bronx,"039100","2039100",Belmont,BX0603,BX06,"36005039100",NA,TRUE,3
2020,"2",Bronx,"040502","2040502",Bedford Park,BX0702,BX07,"36005040502",,,5
2020,"2",Bronx,"039700","2039700",Belmont,BX0603,BX06,"36005039700",,,5
2020,"2",Bronx,"039300","2039300",Belmont,BX0603,BX06,"36005039300",,,2
2020,"2",Bronx,"023702","2023702",Fordham Heights,BX0503,BX05,"36005023702",,,3
2020,"2",Bronx,"039901","2039901",University Heights (North)-Fordham,BX0701,BX07,"36005039901",,,4
2020,"2",Bronx,"040100","2040100",University Heights (North)-Fordham,BX0701,BX07,"36005040100",,,3
2020,"2",Bronx,"038304","2038304",Belmont,BX0603,BX06,"36005038304",,,4
2020,"2",Bronx,"038500","2038500",Belmont,BX0603,BX06,"36005038500",,,3
2020,"2",Bronx,"038100","2038100",Mount Hope,BX0502,BX05,"36005038100",,,2
2020,"2",Bronx,"023703","2023703",Fordham Heights,BX0503,BX05,"36005023703",,,3
2020,"2",Bronx,"038303","2038303",Fordham Heights,BX0503,BX05,"36005038303",,,4
2020,"2",Bronx,"039902","2039902",Fordham Heights,BX0503,BX05,"36005039902",,,3
2020,"2",Bronx,"038700","2038700",Belmont,BX0603,BX06,"36005038700",,,3
2020,"2",Bronx,"038900","2038900",Belmont,BX0603,BX06,"36005038900",,,3
2020,"2",Bronx,"023704","2023704",Fordham Heights,BX0503,BX05,"36005023704",,,2
2020,"2",Bronx,"038301","2038301",Fordham Heights,BX0503,BX05,"36005038301",,,3
2020,"2",Bronx,"037900","2037900",Mount Hope,BX0502,BX05,"36005037900",,,2
2020,"2",Bronx,"039500","2039500",Tremont,BX0602,BX06,"36005039500",,,2
2022,"3",Brooklyn,"051400","3051400",Flatbush,BK1401,BK14,"36047051400",,,2
2022,"3",Brooklyn,"082800","3082800",East Flatbush-Erasmus,BK1701,BK17,"36047082800",,,1
2022,"3",Brooklyn,"152200","3152200",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047152200",,,3
2022,"3",Brooklyn,"051200","3051200",Flatbush,BK1401,BK14,"36047051200",,,2
2021,"2",Bronx,"018400","2018400",Throgs Neck-Schuylerville,BX1002,BX10,"36005018400",,,1
2021,"2",Bronx,"026601","2026601",Pelham Bay-Country Club-City Island,BX1003,BX10,"36005026601",,,1
2021,"2",Bronx,"026602","2026602",Pelham Bay-Country Club-City Island,BX1003,BX10,"36005026602",,,1
2021,"2",Bronx,"027401","2027401",Pelham Bay-Country Club-City Island,BX1003,BX10,"36005027401",,,1
2021,"2",Bronx,"026400","2026400",Throgs Neck-Schuylerville,BX1002,BX10,"36005026400",,,1
2021,"2",Bronx,"019400","2019400",Throgs Neck-Schuylerville,BX1002,BX10,"36005019400",,,1
2021,"2",Bronx,"009600","2009600",Westchester Square,BX1001,BX10,"36005009600",,,1
2021,"2",Bronx,"020000","2020000",Westchester Square,BX1001,BX10,"36005020000",,,1
2021,"2",Bronx,"027600","2027600",Pelham Bay Park,BX2891,BX28,"36005027600",,,1
2021,"2",Bronx,"030000","2030000",Pelham Bay-Country Club-City Island,BX1003,BX10,"36005030000",,,1
2021,"2",Bronx,"028400","2028400",Hutchinson Metro Center,BX1161,BX11,"36005028400",,,1
2022,"3",Brooklyn,"058901","3058901",Greenpoint,BK0101,BK01,"36047058901",,,1
2022,"3",Brooklyn,"058902","3058902",Greenpoint,BK0101,BK01,"36047058902",,,1
2022,"3",Brooklyn,"056900","3056900",Greenpoint,BK0101,BK01,"36047056900",,,1
2022,"3",Brooklyn,"057100","3057100",Greenpoint,BK0101,BK01,"36047057100",,,1
2022,"4",Queens,"019902","4019902",Sunnyside,QN0202,QN02,"36081019902",,,1
2022,"3",Brooklyn,"022600","3022600",Borough Park,BK1202,BK12,"36047022600",,,1
2022,"3",Brooklyn,"022800","3022800",Borough Park,BK1202,BK12,"36047022800",,,2
2022,"3",Brooklyn,"023000","3023000",Borough Park,BK1202,BK12,"36047023000",,,1
2022,"3",Brooklyn,"047800","3047800",Borough Park,BK1202,BK12,"36047047800",,,3
2022,"3",Brooklyn,"048000","3048000",Flatbush (West)-Ditmas Park-Parkville,BK1402,BK14,"36047048000",,,2
2022,"3",Brooklyn,"048400","3048400",Kensington,BK1203,BK12,"36047048400",,,3
2022,"3",Brooklyn,"048600","3048600",Kensington,BK1203,BK12,"36047048600",,,3
2022,"3",Brooklyn,"048800","3048800",Kensington,BK1203,BK12,"36047048800",,,3
2022,"3",Brooklyn,"049000","3049000",Kensington,BK1203,BK12,"36047049000",,,3
2022,"3",Brooklyn,"049200","3049200",Kensington,BK1203,BK12,"36047049200",,,3
2022,"3",Brooklyn,"049400","3049400",Kensington,BK1203,BK12,"36047049400",,,2
2022,"3",Brooklyn,"049600","3049600",Kensington,BK1203,BK12,"36047049600",,,2
