"GEO_ID","NAME","B25064_001E","B25064_001M",
"Geography","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent",
"1400000US36081041100","Census Tract 411; Queens County; New York","2212","466",
"1400000US36081041300","Census Tract 413; Queens County; New York","1980","247",
"1400000US36081041400","Census Tract 414; Queens County; New York","1602","198",
"1400000US36081041500","Census Tract 415; Queens County; New York","2033","264",
"1400000US36081042400","Census Tract 424; Queens County; New York","2274","273",
"1400000US36081042600","Census Tract 426; Queens County; New York","-","**",
"1400000US36081042700","Census Tract 427; Queens County; New York","1351","445",
"1400000US36081043200","Census Tract 432; Queens County; New York","1943","366",
"1400000US36081043400","Census Tract 434; Queens County; New York","-","**",
"1400000US36081043701","Census Tract 437.01; Queens County; New York","1893","123",
"1400000US36081043702","Census Tract 437.02; Queens County; New York","2077","243",
"1400000US36081043900","Census Tract 439; Queens County; New York","2022","187",
"1400000US36081044000","Census Tract 440; Queens County; New York","1876","289",
"1400000US36081044301","Census Tract 443.01; Queens County; New York","1171","894",
"1400000US36081044302","Census Tract 443.02; Queens County; New York","2042","266",
"1400000US36081044400","Census Tract 444; Queens County; New York","1376","161",
"1400000US36081044601","Census Tract 446.01; Queens County; New York","1606","108",
"1400000US36081044602","Census Tract 446.02; Queens County; New York","1828","218",
"1400000US36081044800","Census Tract 448; Queens County; New York","2149","122",
"1400000US36081045000","Census Tract 450; Queens County; New York","1384","46",
"1400000US36081045200","Census Tract 452; Queens County; New York","1894","346",
"1400000US36081045400","Census Tract 454; Queens County; New York","2149","430",
"1400000US36081045500","Census Tract 455; Queens County; New York","2017","168",
"1400000US36081045600","Census Tract 456; Queens County; New York","2176","666",
"1400000US36081045700","Census Tract 457; Queens County; New York","2035","526",
"1400000US36081045800","Census Tract 458; Queens County; New York","1773","126",
"1400000US36081045900","Census Tract 459; Queens County; New York","2116","279",
"1400000US36081046000","Census Tract 460; Queens County; New York","1589","106",
"1400000US36081046100","Census Tract 461; Queens County; New York","2177","132",
"1400000US36081046200","Census Tract 462; Queens County; New York","1986","231",
"1400000US36081046300","Census Tract 463; Queens County; New York","2048","224",
"1400000US36081046400","Census Tract 464; Queens County; New York","2029","226",
"1400000US36081046500","Census Tract 465; Queens County; New York","1910","291",
"1400000US36081046600","Census Tract 466; Queens County; New York","2121","103",
"1400000US36081046700","Census Tract 467; Queens County; New York","2012","174",
"1400000US36081046800","Census Tract 468; Queens County; New York","1741","128",
"1400000US36081046901","Census Tract 469.01; Queens County; New York","1816","169",
"1400000US36081046902","Census Tract 469.02; Queens County; New York","1678","119",
"1400000US36081047000","Census Tract 470; Queens County; New York","1794","113",
"1400000US36081047100","Census Tract 471; Queens County; New York","1812","63",
"1400000US36081047200","Census Tract 472; Queens County; New York","1790","122",
"1400000US36081047300","Census Tract 473; Queens County; New York","1884","119",
"1400000US36081047500","Census Tract 475; Queens County; New York","2169","211",
"1400000US36081047600","Census Tract 476; Queens County; New York","3,500+","***",
"1400000US36081047801","Census Tract 478.01; Queens County; New York","1812","248",
"1400000US36081047802","Census Tract 478.02; Queens County; New York","2236","1214",
"1400000US36081047900","Census Tract 479; Queens County; New York","2163","381",
"1400000US36081048000","Census Tract 480; Queens County; New York","1833","159",
"1400000US36081048100","Census Tract 481; Queens County; New York","2001","201",
"1400000US36081048200","Census Tract 482; Queens County; New York","1727","188",
"1400000US36081048301","Census Tract 483.01; Queens County; New York","1969","169",
"1400000US36081048302","Census Tract 483.02; Queens County; New York","2121","620",
"1400000US36081048400","Census Tract 484; Queens County; New York","1767","407",
"1400000US36081048500","Census Tract 485; Queens County; New York","2146","221",
"1400000US36081048900","Census Tract 489; Queens County; New York","2003","465",
"1400000US36081049201","Census Tract 492.01; Queens County; New York","1592","141",
"1400000US36081049202","Census Tract 492.02; Queens County; New York","1990","324",
"1400000US36081049301","Census Tract 493.01; Queens County; New York","2002","263",
"1400000US36081049302","Census Tract 493.02; Queens County; New York","1948","224",
"1400000US36081049500","Census Tract 495; Queens County; New York","2070","185",
"1400000US36081049600","Census Tract 496; Queens County; New York","1482","1212",
"1400000US36081049700","Census Tract 497; Queens County; New York","2299","375",
"1400000US36081049900","Census Tract 499; Queens County; New York","1872","168",
"1400000US36081050000","Census Tract 500; Queens County; New York","1645","154",
"1400000US36081050201","Census Tract 502.01; Queens County; New York","1615","224",
"1400000US36081050202","Census Tract 502.02; Queens County; New York","1594","1053",
"1400000US36081050400","Census Tract 504; Queens County; New York","1771","186",
"1400000US36081050500","Census Tract 505; Queens County; New York","1914","331",
"1400000US36081050600","Census Tract 506; Queens County; New York","2270","451",
"1400000US36081050700","Census Tract 507; Queens County; New York","1995","316",
"1400000US36081050800","Census Tract 508; Queens County; New York","1290","354",
"1400000US36081051000","Census Tract 510; Queens County; New York","1086","559",
"1400000US36081051100","Census Tract 511; Queens County; New York","1896","369",
"1400000US36081051200","Census Tract 512; Queens County; New York","1714","753",
"1400000US36081051300","Census Tract 513; Queens County; New York","2525","508",
"1400000US36081051500","Census Tract 515; Queens County; New York","2068","283",
"1400000US36081051600","Census Tract 516; Queens County; New York","1646","227",
"1400000US36081051700","Census Tract 517; Queens County; New York","1466","187",
"1400000US36081051800","Census Tract 518; Queens County; New York","1154","520",
"1400000US36081052000","Census Tract 520; Queens County; New York","1184","649",
"1400000US36081052100","Census Tract 521; Queens County; New York","1845","169",
"1400000US36081052200","Census Tract 522; Queens County; New York","1714","586",
"1400000US36081052400","Census Tract 524; Queens County; New York","-","**",
"1400000US36081052500","Census Tract 525; Queens County; New York","1995","214",
"1400000US36081052600","Census Tract 526; Queens County; New York","1227","396",
"1400000US36081052800","Census Tract 528; Queens County; New York","1463","295",
"1400000US36081053000","Census Tract 530; Queens County; New York","1830","217",
"1400000US36081053100","Census Tract 531; Queens County; New York","1759","125",
"1400000US36081053200","Census Tract 532; Queens County; New York","1653","688",
"1400000US36081053401","Census Tract 534.01; Queens County; New York","1482","628",
"1400000US36081053501","Census Tract 535.01; Queens County; New York","1750","305",
"1400000US36081053502","Census Tract 535.02; Queens County; New York","-","**",
"1400000US36081053601","Census Tract 536.01; Queens County; New York","527","9",
"1400000US36081053800","Census Tract 538; Queens County; New York","2152","647",
"1400000US36081053901","Census Tract 539.01; Queens County; New York","2087","224",
"1400000US36081053902","Census Tract 539.02; Queens County; New York","-","**",
"1400000US36081054000","Census Tract 540; Queens County; New York","1645","313",
"1400000US36081054200","Census Tract 542; Queens County; New York","1868","419",
"1400000US36081054500","Census Tract 545; Queens County; New York","1764","141",
"1400000US36081054700","Census Tract 547; Queens County; New York","1983","179",
"1400000US36081054800","Census Tract 548; Queens County; New York","1979","829",
"1400000US36081054900","Census Tract 549; Queens County; New York","2015","135",
"1400000US36081055100","Census Tract 551; Queens County; New York","1924","141",
"1400000US36081055200","Census Tract 552; Queens County; New York","1470","136",
"1400000US36081055300","Census Tract 553; Queens County; New York","2307","273",
"1400000US36081055400","Census Tract 554; Queens County; New York","1804","128",
"1400000US36081055500","Census Tract 555; Queens County; New York","1796","152",
"1400000US36081055600","Census Tract 556; Queens County; New York","2190","297",
"1400000US36081055700","Census Tract 557; Queens County; New York","2094","96",
"1400000US36081055800","Census Tract 558; Queens County; New York","1892","696",
"1400000US36081055900","Census Tract 559; Queens County; New York","2208","244",
"1400000US36081056000","Census Tract 560; Queens County; New York","1617","384",
"1400000US36081056100","Census Tract 561; Queens County; New York","-","**",
"1400000US36081056200","Census Tract 562; Queens County; New York","1981","326",
"1400000US36081056400","Census Tract 564; Queens County; New York","2010","302",
"1400000US36081056500","Census Tract 565; Queens County; New York","2069","439",
"1400000US36081056600","Census Tract 566; Queens County; New York","1630","640",
"1400000US36081056700","Census Tract 567; Queens County; New York","2228","224",
"1400000US36081056800","Census Tract 568; Queens County; New York","1687","107",
"1400000US36081057700","Census Tract 577; Queens County; New York","1757","109",
"1400000US36081057900","Census Tract 579; Queens County; New York","1700","237",
"1400000US36081058000","Census Tract 580; Queens County; New York","2008","963",
"1400000US36081058100","Census Tract 581; Queens County; New York","1674","302",
"1400000US36081058200","Census Tract 582; Queens County; New York","1645","277",
"1400000US36081058300","Census Tract 583; Queens County; New York","2065","235",
"1400000US36081058500","Census Tract 585; Queens County; New York","2149","160",
"1400000US36081058700","Census Tract 587; Queens County; New York","1763","138",
"1400000US36081058900","Census Tract 589; Queens County; New York","1857","109",
"1400000US36081059000","Census Tract 590; Queens County; New York","1162","700",
"1400000US36081059100","Census Tract 591; Queens County; New York","2178","181",
"1400000US36081059200","Census Tract 592; Queens County; New York","2096","330",
"1400000US36081059300","Census Tract 593; Queens County; New York","1901","133",
"1400000US36081059400","Census Tract 594; Queens County; New York","-","**",
"1400000US36081059501","Census Tract 595.01; Queens County; New York","2039","333",
"1400000US36081059502","Census Tract 595.02; Queens County; New York","1760","118",
"1400000US36081059600","Census Tract 596; Queens County; New York","1750","136",
"1400000US36081059800","Census Tract 598; Queens County; New York","1881","567",
"1400000US36081059900","Census Tract 599; Queens County; New York","2287","226",
"1400000US36081060000","Census Tract 600; Queens County; New York","1085","644",
"1400000US36081060100","Census Tract 601; Queens County; New York","1871","117",
"1400000US36081060300","Census Tract 603; Queens County; New York","2114","379",
"1400000US36081060600","Census Tract 606; Queens County; New York","1440","191",
"1400000US36081060701","Census Tract 607.01; Queens County; New York","-","**",
"1400000US36081060800","Census Tract 608; Queens County; New York","1527","872",
"1400000US36081061000","Census Tract 610; Queens County; New York","-","**",
"1400000US36081061200","Census Tract 612; Queens County; New York","-","**",
"1400000US36081061301","Census Tract 613.01; Queens County; New York","2029","206",
"1400000US36081061302","Census Tract 613.02; Queens County; New York","-","**",
"1400000US36081061400","Census Tract 614; Queens County; New York","2425","2238",
"1400000US36081061601","Census Tract 616.01; Queens County; New York","2046","520",
"1400000US36081061602","Census Tract 616.02; Queens County; New York","-","**",
"1400000US36081061800","Census Tract 618; Queens County; New York","1467","320",
"1400000US36081061900","Census Tract 619; Queens County; New York","2091","310",
"1400000US36081062000","Census Tract 620; Queens County; New York","1762","170",
"1400000US36081062100","Census Tract 621; Queens County; New York","2074","196",
"1400000US36081062200","Census Tract 622; Queens County; New York","2632","872",
"1400000US36081062300","Census Tract 623; Queens County; New York","1745","121",
"1400000US36081062400","Census Tract 624; Queens County; New York","-","**",
"1400000US36081062500","Census Tract 625; Queens County; New York","1856","174",
"1400000US36081062600","Census Tract 626; Queens County; New York","1458","899",
"1400000US36081062700","Census Tract 627; Queens County; New York","1823","296",
"1400000US36081062900","Census Tract 629; Queens County; New York","2080","148",
"1400000US36081063000","Census Tract 630; Queens County; New York","1799","114",
"1400000US36081063200","Census Tract 632; Queens County; New York","1034","261",
"1400000US36081063301","Census Tract 633.01; Queens County; New York","2199","202",
"1400000US36081063302","Census Tract 633.02; Queens County; New York","1980","359",
"1400000US36081063500","Census Tract 635; Queens County; New York","2077","210",
"1400000US36081063700","Census Tract 637; Queens County; New York","2270","248",
"1400000US36081063800","Census Tract 638; Queens County; New York","-","**",
"1400000US36081063900","Census Tract 639; Queens County; New York","1725","214",
"1400000US36081064101","Census Tract 641.01; Queens County; New York","1214","959",
"1400000US36081064102","Census Tract 641.02; Queens County; New York","-","**",
"1400000US36081064500","Census Tract 645; Queens County; New York","2532","873",
"1400000US36081064600","Census Tract 646; Queens County; New York","1885","320",
"1400000US36081065000","Census Tract 650; Queens County; New York","1799","401",
"1400000US36081065401","Census Tract 654.01; Queens County; New York","1983","352",
"1400000US36081065402","Census Tract 654.02; Queens County; New York","-","**",
"1400000US36081065501","Census Tract 655.01; Queens County; New York","-","**",
"1400000US36081065600","Census Tract 656; Queens County; New York","2325","138",
"1400000US36081065702","Census Tract 657.02; Queens County; New York","1809","148",
"1400000US36081065703","Census Tract 657.03; Queens County; New York","2074","165",
"1400000US36081065900","Census Tract 659; Queens County; New York","2079","232",
"1400000US36081066000","Census Tract 660; Queens County; New York","2303","302",
"1400000US36081066100","Census Tract 661; Queens County; New York","2136","199",
"1400000US36081066301","Census Tract 663.01; Queens County; New York","2068","329",
"1400000US36081066302","Census Tract 663.02; Queens County; New York","-","**",
"1400000US36081066401","Census Tract 664.01; Queens County; New York","2807","702",
"1400000US36081066402","Census Tract 664.02; Queens County; New York","2209","290",
"1400000US36081066403","Census Tract 664.03; Queens County; New York","2561","243",
"1400000US36081066404","Census Tract 664.04; Queens County; New York","-","**",
"1400000US36081066501","Census Tract 665.01; Queens County; New York","2111","222",
"1400000US36081066701","Census Tract 667.01; Queens County; New York","2309","259",
"1400000US36081066900","Census Tract 669; Queens County; New York","2030","225",
"1400000US36081067100","Census Tract 671; Queens County; New York","2545","393",
"1400000US36081067700","Census Tract 677; Queens County; New York","2122","198",
"1400000US36081067900","Census Tract 679; Queens County; New York","1730","58",
"1400000US36081068000","Census Tract 680; Queens County; New York","2400","265",
"1400000US36081068200","Census Tract 682; Queens County; New York","1846","365",
"1400000US36081068300","Census Tract 683; Queens County; New York","1920","205",
"1400000US36081068700","Census Tract 687; Queens County; New York","2021","208",
"1400000US36081069000","Census Tract 690; Queens County; New York","2127","217",
"1400000US36081069300","Census Tract 693; Queens County; New York","2088","198",
"1400000US36081069400","Census Tract 694; Queens County; New York","2146","456",
"1400000US36081069500","Census Tract 695; Queens County; New York","1989","175",
"1400000US36081069701","Census Tract 697.01; Queens County; New York","2111","128",
"1400000US36081069702","Census Tract 697.02; Queens County; New York","2114","302",
"1400000US36081070300","Census Tract 703; Queens County; New York","1704","218",
"1400000US36081070700","Census Tract 707; Queens County; New York","2803","959",
"1400000US36081070900","Census Tract 709; Queens County; New York","2225","118",
"1400000US36081071100","Census Tract 711; Queens County; New York","1985","313",
"1400000US36081071303","Census Tract 713.03; Queens County; New York","2184","81",
"1400000US36081071304","Census Tract 713.04; Queens County; New York","1865","147",
"1400000US36081071305","Census Tract 713.05; Queens County; New York","2544","216",
"1400000US36081071306","Census Tract 713.06; Queens County; New York","2178","139",
"1400000US36081071600","Census Tract 716; Queens County; New York","-","**",
"1400000US36081071701","Census Tract 717.01; Queens County; New York","1783","206",
"1400000US36081071702","Census Tract 717.02; Queens County; New York","2112","474",
"1400000US36081071900","Census Tract 719; Queens County; New York","1822","143",
"1400000US36081072100","Census Tract 721; Queens County; New York","1228","445",
"1400000US36081072300","Census Tract 723; Queens County; New York","3,500+","***",
"1400000US36081072900","Census Tract 729; Queens County; New York","1411","598",
"1400000US36081073100","Census Tract 731; Queens County; New York","2517","741",
"1400000US36081073700","Census Tract 737; Queens County; New York","2338","101",
"1400000US36081073900","Census Tract 739; Queens County; New York","2335","191",
"1400000US36081074100","Census Tract 741; Queens County; New York","1774","187",
"1400000US36081074300","Census Tract 743; Queens County; New York","1971","246",
"1400000US36081074500","Census Tract 745; Queens County; New York","1465","238",
"1400000US36081074700","Census Tract 747; Queens County; New York","1583","254",
"1400000US36081074900","Census Tract 749; Queens County; New York","3,500+","***",
"1400000US36081075701","Census Tract 757.01; Queens County; New York","1873","122",
"1400000US36081075702","Census Tract 757.02; Queens County; New York","2161","162",
"1400000US36081076901","Census Tract 769.01; Queens County; New York","2068","235",
"1400000US36081076902","Census Tract 769.02; Queens County; New York","2250","57",
"1400000US36081077300","Census Tract 773; Queens County; New York","1803","123",
"1400000US36081077500","Census Tract 775; Queens County; New York","1770","119",
"1400000US36081077902","Census Tract 779.02; Queens County; New York","1988","317",
"1400000US36081077903","Census Tract 779.03; Queens County; New York","1702","102",
"1400000US36081077904","Census Tract 779.04; Queens County; New York","2084","343",
"1400000US36081077905","Census Tract 779.05; Queens County; New York","1541","325",
"1400000US36081077906","Census Tract 779.06; Queens County; New York","1943","235",
"1400000US36081077907","Census Tract 779.07; Queens County; New York","1772","301",
"1400000US36081077908","Census Tract 779.08; Queens County; New York","2093","176",
"1400000US36081078800","Census Tract 788; Queens County; New York","1860","426",
"1400000US36081079000","Census Tract 790; Queens County; New York","2478","506",
"1400000US36081079200","Census Tract 792; Queens County; New York","1655","434",
"1400000US36081079300","Census Tract 793; Queens County; New York","-","**",
"1400000US36081079701","Census Tract 797.01; Queens County; New York","1694","183",
"1400000US36081079702","Census Tract 797.02; Queens County; New York","1482","194",
"1400000US36081079900","Census Tract 799; Queens County; New York","2053","556",
"1400000US36081080301","Census Tract 803.01; Queens County; New York","1871","286",
"1400000US36081080302","Census Tract 803.02; Queens County; New York","2086","648",
"1400000US36081080900","Census Tract 809; Queens County; New York","1866","210",
"1400000US36081081400","Census Tract 814; Queens County; New York","1925","466",
"1400000US36081081800","Census Tract 818; Queens County; New York","2167","182",
"1400000US36081083700","Census Tract 837; Queens County; New York","2117","192",
"1400000US36081083800","Census Tract 838; Queens County; New York","2167","561",
"1400000US36081084000","Census Tract 840; Queens County; New York","1853","233",
"1400000US36081084500","Census Tract 845; Queens County; New York","1345","382",
"1400000US36081084601","Census Tract 846.01; Queens County; New York","1639","240",
"1400000US36081084602","Census Tract 846.02; Queens County; New York","3,500+","***",
"1400000US36081084901","Census Tract 849.01; Queens County; New York","1728","193",
"1400000US36081084902","Census Tract 849.02; Queens County; New York","1599","175",
"1400000US36081085300","Census Tract 853; Queens County; New York","1762","332",
"1400000US36081085500","Census Tract 855; Queens County; New York","1817","148",
"1400000US36081085700","Census Tract 857; Queens County; New York","1594","272",
"1400000US36081085900","Census Tract 859; Queens County; New York","1451","214",
"1400000US36081086100","Census Tract 861; Queens County; New York","1528","157",
"1400000US36081086300","Census Tract 863; Queens County; New York","1741","72",
"1400000US36081086400","Census Tract 864; Queens County; New York","2007","589",
"1400000US36081086500","Census Tract 865; Queens County; New York","1869","137",
"1400000US36081086900","Census Tract 869; Queens County; New York","1899","118",
"1400000US36081087100","Census Tract 871; Queens County; New York","1498","500",
"1400000US36081088400","Census Tract 884; Queens County; New York","1828","245",
"1400000US36081088902","Census Tract 889.02; Queens County; New York","1033","257",
"1400000US36081088903","Census Tract 889.03; Queens County; New York","618","574",
"1400000US36081089201","Census Tract 892.01; Queens County; New York","2108","307",
"1400000US36081089202","Census Tract 892.02; Queens County; New York","-","**",
"1400000US36081090700","Census Tract 907; Queens County; New York","2193","380",
"1400000US36081091602","Census Tract 916.02; Queens County; New York","-","**",
"1400000US36081091603","Census Tract 916.03; Queens County; New York","-","**",
"1400000US36081091604","Census Tract 916.04; Queens County; New York","-","**",
"1400000US36081091800","Census Tract 918; Queens County; New York","-","**",
"1400000US36081091900","Census Tract 919; Queens County; New York","1850","117",
"1400000US36081092200","Census Tract 922; Queens County; New York","2368","733",
"1400000US36081092500","Census Tract 925; Queens County; New York","1873","111",
"1400000US36081092800","Census Tract 928; Queens County; New York","1846","410",
"1400000US36081092900","Census Tract 929; Queens County; New York","2306","194",
"1400000US36081093401","Census Tract 934.01; Queens County; New York","1918","247",
"1400000US36081093402","Census Tract 934.02; Queens County; New York","1868","141",
"1400000US36081093800","Census Tract 938; Queens County; New York","1697","166",
"1400000US36081093900","Census Tract 939; Queens County; New York","2484","282",
"1400000US36081094201","Census Tract 942.01; Queens County; New York","1692","273",
"1400000US36081094202","Census Tract 942.02; Queens County; New York","1170","247",
"1400000US36081094203","Census Tract 942.03; Queens County; New York","1041","106",
"1400000US36081094500","Census Tract 945; Queens County; New York","2372","321",
"1400000US36081094700","Census Tract 947; Queens County; New York","1844","164",
"1400000US36081095400","Census Tract 954; Queens County; New York","1992","297",
"1400000US36081096400","Census Tract 964; Queens County; New York","1962","408",
"1400000US36081097202","Census Tract 972.02; Queens County; New York","1116","343",
"1400000US36081097204","Census Tract 972.04; Queens County; New York","1233","183",
"1400000US36081097205","Census Tract 972.05; Queens County; New York","625","228",
"1400000US36081097206","Census Tract 972.06; Queens County; New York","961","482",
"1400000US36081097207","Census Tract 972.07; Queens County; New York","-","**",
"1400000US36081097300","Census Tract 973; Queens County; New York","2212","273",
"1400000US36081098100","Census Tract 981; Queens County; New York","1763","278",
"1400000US36081098700","Census Tract 987; Queens County; New York","2056","222",
"1400000US36081099100","Census Tract 991; Queens County; New York","1882","198",
"1400000US36081099200","Census Tract 992; Queens County; New York","1383","152",
"1400000US36081099701","Census Tract 997.01; Queens County; New York","3057","463",
"1400000US36081099703","Census Tract 997.03; Queens County; New York","3004","423",
"1400000US36081099704","Census Tract 997.04; Queens County; New York","2057","473",
"1400000US36081099705","Census Tract 997.05; Queens County; New York","2634","730",
"1400000US36081099801","Census Tract 998.01; Queens County; New York","1678","176",
"1400000US36081099802","Census Tract 998.02; Queens County; New York","1273","599",
"1400000US36081099900","Census Tract 999; Queens County; New York","-","**",
"1400000US36081100801","Census Tract 1008.01; Queens County; New York","1648","918",
"1400000US36081100803","Census Tract 1008.03; Queens County; New York","927","287",
"1400000US36081100804","Census Tract 1008.04; Queens County; New York","2117","160",
"1400000US36081101002","Census Tract 1010.02; Queens County; New York","1072","517",
"1400000US36081101003","Census Tract 1010.03; Queens County; New York","1500","917",
"1400000US36081101004","Census Tract 1010.04; Queens County; New York","1244","258",
"1400000US36081101700","Census Tract 1017; Queens County; New York","2352","724",
"1400000US36081102900","Census Tract 1029; Queens County; New York","2338","476",
"1400000US36081103201","Census Tract 1032.01; Queens County; New York","1767","265",
"1400000US36081103202","Census Tract 1032.02; Queens County; New York","1841","213",
"1400000US36081103300","Census Tract 1033; Queens County; New York","2283","254",
"1400000US36081103900","Census Tract 1039; Queens County; New York","2437","245",
"1400000US36081104700","Census Tract 1047; Queens County; New York","2078","454",
"1400000US36081105900","Census Tract 1059; Queens County; New York","2069","651",
"1400000US36081107201","Census Tract 1072.01; Queens County; New York","1521","722",
"1400000US36081107202","Census Tract 1072.02; Queens County; New York","-","**",
"1400000US36081108500","Census Tract 1085; Queens County; New York","1983","251",
"1400000US36081109300","Census Tract 1093; Queens County; New York","1796","160",
"1400000US36081109700","Census Tract 1097; Queens County; New York","2698","386",
"1400000US36081109900","Census Tract 1099; Queens County; New York","1878","394",
"1400000US36081111300","Census Tract 1113; Queens County; New York","2575","390",
"1400000US36081112300","Census Tract 1123; Queens County; New York","2333","214",
"1400000US36081112900","Census Tract 1129; Queens County; New York","2630","271",
"1400000US36081113300","Census Tract 1133; Queens County; New York","1642","534",
"1400000US36081113900","Census Tract 1139; Queens County; New York","2101","300",
"1400000US36081114100","Census Tract 1141; Queens County; New York","2174","237",
"1400000US36081114700","Census Tract 1147; Queens County; New York","2561","270",
"1400000US36081115100","Census Tract 1151; Queens County; New York","2315","660",
"1400000US36081115500","Census Tract 1155; Queens County; New York","1814","63",
"1400000US36081115700","Census Tract 1157; Queens County; New York","2046","203",
"1400000US36081115900","Census Tract 1159; Queens County; New York","1831","148",
"1400000US36081116100","Census Tract 1161; Queens County; New York","1768","315",
"1400000US36081116301","Census Tract 1163.01; Queens County; New York","1678","240",
"1400000US36081116302","Census Tract 1163.02; Queens County; New York","1483","142",
"1400000US36081116700","Census Tract 1167; Queens County; New York","1876","155",
"1400000US36081117100","Census Tract 1171; Queens County; New York","1853","142",
"1400000US36081117500","Census Tract 1175; Queens County; New York","2110","191",
"1400000US36081118100","Census Tract 1181; Queens County; New York","2054","197",
"1400000US36081118500","Census Tract 1185; Queens County; New York","1948","162",
"1400000US36081118700","Census Tract 1187; Queens County; New York","1614","192",
"1400000US36081118900","Census Tract 1189; Queens County; New York","1774","67",
"1400000US36081119100","Census Tract 1191; Queens County; New York","2121","153",
"1400000US36081119300","Census Tract 1193; Queens County; New York","1690","184",
"1400000US36081119500","Census Tract 1195; Queens County; New York","2556","509",
"1400000US36081119900","Census Tract 1199; Queens County; New York","-","**",
"1400000US36081120100","Census Tract 1201; Queens County; New York","1924","168",
"1400000US36081120300","Census Tract 1203; Queens County; New York","1667","852",
"1400000US36081120500","Census Tract 1205; Queens County; New York","994","334",
"1400000US36081120701","Census Tract 1207.01; Queens County; New York","2079","366",
"1400000US36081120702","Census Tract 1207.02; Queens County; New York","-","**",
"1400000US36081121100","Census Tract 1211; Queens County; New York","-","**",
"1400000US36081121500","Census Tract 1215; Queens County; New York","1897","290",
"1400000US36081122300","Census Tract 1223; Queens County; New York","1907","1141",
"1400000US36081122702","Census Tract 1227.02; Queens County; New York","619","238",
"1400000US36081122703","Census Tract 1227.03; Queens County; New York","1369","123",
"1400000US36081122704","Census Tract 1227.04; Queens County; New York","1893","257",
"1400000US36081124100","Census Tract 1241; Queens County; New York","2164","710",
"1400000US36081124700","Census Tract 1247; Queens County; New York","2362","350",
"1400000US36081125700","Census Tract 1257; Queens County; New York","1787","173",
"1400000US36081126500","Census Tract 1265; Queens County; New York","2159","478",
"1400000US36081126700","Census Tract 1267; Queens County; New York","1826","327",
"1400000US36081127700","Census Tract 1277; Queens County; New York","1216","887",
"1400000US36081128300","Census Tract 1283; Queens County; New York","-","**",
"1400000US36081129102","Census Tract 1291.02; Queens County; New York","-","**",
"1400000US36081129103","Census Tract 1291.03; Queens County; New York","2238","277",
"1400000US36081129104","Census Tract 1291.04; Queens County; New York","1240","878",
"1400000US36081130100","Census Tract 1301; Queens County; New York","1221","802",
"1400000US36081133300","Census Tract 1333; Queens County; New York","2203","90",
"1400000US36081133900","Census Tract 1339; Queens County; New York","-","**",
"1400000US36081134100","Census Tract 1341; Queens County; New York","-","**",
"1400000US36081134701","Census Tract 1347.01; Queens County; New York","2195","76",
"1400000US36081134702","Census Tract 1347.02; Queens County; New York","2207","62",
"1400000US36081136700","Census Tract 1367; Queens County; New York","2388","175",
"1400000US36081137700","Census Tract 1377; Queens County; New York","2178","96",
"1400000US36081138501","Census Tract 1385.01; Queens County; New York","3255","699",
"1400000US36081138502","Census Tract 1385.02; Queens County; New York","-","**",
"1400000US36081139900","Census Tract 1399; Queens County; New York","3107","2247",
"1400000US36081140300","Census Tract 1403; Queens County; New York","2310","279",
"1400000US36081140901","Census Tract 1409.01; Queens County; New York","-","**",
"1400000US36081140902","Census Tract 1409.02; Queens County; New York","2092","293",
"1400000US36081141700","Census Tract 1417; Queens County; New York","2741","143",
"1400000US36081142900","Census Tract 1429; Queens County; New York","2252","195",
"1400000US36081143500","Census Tract 1435; Queens County; New York","2774","296",
"1400000US36081144100","Census Tract 1441; Queens County; New York","2394","266",
"1400000US36081144700","Census Tract 1447; Queens County; New York","2584","321",
"1400000US36081145101","Census Tract 1451.01; Queens County; New York","2546","780",
"1400000US36081145102","Census Tract 1451.02; Queens County; New York","2571","229",
"1400000US36081145900","Census Tract 1459; Queens County; New York","1995","1218",
"1400000US36081146300","Census Tract 1463; Queens County; New York","2211","275",
"1400000US36081146700","Census Tract 1467; Queens County; New York","2231","101",
"1400000US36081147100","Census Tract 1471; Queens County; New York","2408","253",
"1400000US36081147900","Census Tract 1479; Queens County; New York","2243","115",
"1400000US36081148300","Census Tract 1483; Queens County; New York","2000","1412",
"1400000US36081150701","Census Tract 1507.01; Queens County; New York","3,500+","***",
"1400000US36081150702","Census Tract 1507.02; Queens County; New York","2052","534",
"1400000US36081152901","Census Tract 1529.01; Queens County; New York","1802","180",
"1400000US36081152902","Census Tract 1529.02; Queens County; New York","3355","902",
"1400000US36081155101","Census Tract 1551.01; Queens County; New York","2179","556",
"1400000US36081155103","Census Tract 1551.03; Queens County; New York","2007","284",
"1400000US36081155104","Census Tract 1551.04; Queens County; New York","2184","538",
"1400000US36081156700","Census Tract 1567; Queens County; New York","2225","977",
"1400000US36081157101","Census Tract 1571.01; Queens County; New York","2300","605",
"1400000US36081157102","Census Tract 1571.02; Queens County; New York","1971","430",
"1400000US36081157901","Census Tract 1579.01; Queens County; New York","2364","302",
"1400000US36081157902","Census Tract 1579.02; Queens County; New York","3061","1503",
"1400000US36081157903","Census Tract 1579.03; Queens County; New York","1921","203",
"1400000US36081161700","Census Tract 1617; Queens County; New York","2400","1084",
"1400000US36081162100","Census Tract 1621; Queens County; New York","1930","153",
"1400000US36081990100","Census Tract 9901; Queens County; New York","-","**",
